2024-01-05 16:58:16,563 INFO    StreamThr :15928 [internal.py:wandb_internal():86] W&B internal server running at pid: 15928, started at: 2024-01-05 16:58:16.563029
2024-01-05 16:58:16,564 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: status
2024-01-05 16:58:16,565 INFO    WriterThread:15928 [datastore.py:open_for_write():85] open: /Users/tinghui/workspace/github/DTU02476-Machine-Learning-Operations/s4_debugging_and_logging/wandb_sample/wandb/run-20240105_165816-rzhu5p9g/run-rzhu5p9g.wandb
2024-01-05 16:58:16,567 DEBUG   SenderThread:15928 [sender.py:send():375] send: header
2024-01-05 16:58:16,586 DEBUG   SenderThread:15928 [sender.py:send():375] send: run
2024-01-05 16:58:17,070 INFO    SenderThread:15928 [dir_watcher.py:__init__():219] watching files in: /Users/tinghui/workspace/github/DTU02476-Machine-Learning-Operations/s4_debugging_and_logging/wandb_sample/wandb/run-20240105_165816-rzhu5p9g/files
2024-01-05 16:58:17,070 INFO    SenderThread:15928 [sender.py:_start_run_threads():1124] run started: rzhu5p9g with start time 1704470296.56249
2024-01-05 16:58:17,070 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,071 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-05 16:58:17,073 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: check_version
2024-01-05 16:58:17,073 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: check_version
2024-01-05 16:58:17,200 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: run_start
2024-01-05 16:58:17,205 DEBUG   HandlerThread:15928 [system_info.py:__init__():31] System info init
2024-01-05 16:58:17,205 DEBUG   HandlerThread:15928 [system_info.py:__init__():46] System info init done
2024-01-05 16:58:17,205 INFO    HandlerThread:15928 [system_monitor.py:start():181] Starting system monitor
2024-01-05 16:58:17,205 INFO    SystemMonitor:15928 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-01-05 16:58:17,205 INFO    HandlerThread:15928 [system_monitor.py:probe():201] Collecting system info
2024-01-05 16:58:17,206 INFO    SystemMonitor:15928 [interfaces.py:start():190] Started cpu monitoring
2024-01-05 16:58:17,206 DEBUG   HandlerThread:15928 [system_info.py:probe():195] Probing system
2024-01-05 16:58:17,206 INFO    SystemMonitor:15928 [interfaces.py:start():190] Started disk monitoring
2024-01-05 16:58:17,206 INFO    SystemMonitor:15928 [interfaces.py:start():190] Started gpuapple monitoring
2024-01-05 16:58:17,208 INFO    SystemMonitor:15928 [interfaces.py:start():190] Started memory monitoring
2024-01-05 16:58:17,209 INFO    SystemMonitor:15928 [interfaces.py:start():190] Started network monitoring
2024-01-05 16:58:17,211 DEBUG   HandlerThread:15928 [system_info.py:_probe_git():180] Probing git
2024-01-05 16:58:17,232 DEBUG   HandlerThread:15928 [system_info.py:_probe_git():188] Probing git done
2024-01-05 16:58:17,232 DEBUG   HandlerThread:15928 [system_info.py:probe():240] Probing system done
2024-01-05 16:58:17,232 DEBUG   HandlerThread:15928 [system_monitor.py:probe():210] {'os': 'macOS-13.4.1-arm64-arm-64bit', 'python': '3.11.5', 'heartbeatAt': '2024-01-05T15:58:17.206520', 'startedAt': '2024-01-05T15:58:16.553292', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/tinghui/workspace/github/DTU02476-Machine-Learning-Operations/s4_debugging_and_logging/wandb_sample/exercise_wandb.py', 'codePath': 's4_debugging_and_logging/wandb_sample/exercise_wandb.py', 'git': {'remote': 'https://github.com/tinghui8576/DTU02476-Machine-Learning-Operations.git', 'commit': '7bcda4f98e88749fb922b1ac3074b34795897776'}, 'email': 'tinghui1738cheng@gmail.com', 'root': '/Users/tinghui/workspace/github/DTU02476-Machine-Learning-Operations', 'host': 'MacBook-Pro-2.localdomain', 'username': 'tinghui', 'executable': '/Users/tinghui/workspace/github/DTU02476-Machine-Learning-Operations/env/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'total': 460.4317207336426, 'used': 11.010688781738281}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-01-05 16:58:17,232 INFO    HandlerThread:15928 [system_monitor.py:probe():211] Finished collecting system info
2024-01-05 16:58:17,232 INFO    HandlerThread:15928 [system_monitor.py:probe():214] Publishing system info
2024-01-05 16:58:17,232 DEBUG   HandlerThread:15928 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-01-05 16:58:17,233 DEBUG   HandlerThread:15928 [system_info.py:_save_pip():67] Saving pip packages done
2024-01-05 16:58:17,233 INFO    HandlerThread:15928 [system_monitor.py:probe():216] Finished publishing system info
2024-01-05 16:58:17,236 DEBUG   SenderThread:15928 [sender.py:send():375] send: files
2024-01-05 16:58:17,236 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-01-05 16:58:17,239 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: stop_status
2024-01-05 16:58:17,239 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: stop_status
2024-01-05 16:58:17,239 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: partial_history
2024-01-05 16:58:17,240 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: partial_history
2024-01-05 16:58:17,240 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: partial_history
2024-01-05 16:58:17,240 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: partial_history
2024-01-05 16:58:17,241 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: partial_history
2024-01-05 16:58:17,241 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: partial_history
2024-01-05 16:58:17,241 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: partial_history
2024-01-05 16:58:17,241 DEBUG   HandlerThread:15928 [handler.py:handle_request():144] handle_request: partial_history
2024-01-05 16:58:17,516 DEBUG   SenderThread:15928 [sender.py:send():375] send: telemetry
2024-01-05 16:58:17,516 DEBUG   SenderThread:15928 [sender.py:send():375] send: history
2024-01-05 16:58:17,517 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,517 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-05 16:58:17,517 DEBUG   SenderThread:15928 [sender.py:send():375] send: history
2024-01-05 16:58:17,517 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,517 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-05 16:58:17,517 DEBUG   SenderThread:15928 [sender.py:send():375] send: history
2024-01-05 16:58:17,517 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,518 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send():375] send: history
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,518 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send():375] send: history
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,518 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send():375] send: history
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,518 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send():375] send: history
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,518 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send():375] send: history
2024-01-05 16:58:17,518 DEBUG   SenderThread:15928 [sender.py:send_request():402] send_request: summary_record
2024-01-05 16:58:17,519 INFO    SenderThread:15928 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
